total_loss,pred_loss,policy_loss,sigreg_loss,learning_rate,epsilon,avg_norm_z_t
0.02916274219751358,0.02100793831050396,20.430021286010742,0.4077402353286743,0.000997002999,0.9875747132889687,tensor(0.0004)
0.025659773498773575,0.017647521570324898,1.0445853471755981,0.40061265230178833,0.000997002999,0.9870809259323243,tensor(0.0004)
0.022292975336313248,0.014415365643799305,15.836175918579102,0.39388054609298706,0.000997002999,0.9865873854693582,tensor(0.0009)
0.020122788846492767,0.01237078383564949,32.59340286254883,0.38760024309158325,0.000997002999,0.9860940917766235,tensor(0.0014)
0.01956579089164734,0.011930685490369797,102.9312515258789,0.3817552924156189,0.000997002999,0.9856010447307353,tensor(0.0014)
0.018429521471261978,0.010903757996857166,58.136714935302734,0.37628817558288574,0.000997002999,0.98510824420837,tensor(0.0003)
0.017865069210529327,0.01044271606951952,69.92333221435547,0.37111765146255493,0.000997002999,0.9846156900862658,tensor(0.0012)
0.016748089343309402,0.009424482472240925,117.61685180664062,0.36618030071258545,0.000996005996001,0.9841233822412228,tensor(0.0010)
0.015258191153407097,0.008030329830944538,47.937095642089844,0.3613930642604828,0.000996005996001,0.9836313205501022,tensor(0.0008)
0.014475831761956215,0.007341498974710703,92.40576171875,0.35671666264533997,0.000996005996001,0.9831395048898272,tensor(0.0012)
0.013948332518339157,0.006906034424901009,3.6066200733184814,0.35211488604545593,0.000996005996001,0.9826479351373822,tensor(0.0009)
0.013574347831308842,0.006622633896768093,15.411829948425293,0.3475857079029083,0.000996005996001,0.9821566111698136,tensor(0.0006)
0.012879353016614914,0.006016864441335201,13.17033576965332,0.3431244492530823,0.000996005996001,0.9816655328642288,tensor(0.0007)
0.012734692543745041,0.005959999281913042,84.4654769897461,0.3387346863746643,0.000996005996001,0.9811747000977967,tensor(0.0006)
0.012157479301095009,0.005468950141221285,108.61518096923828,0.3344264626502991,0.000996005996001,0.9806841127477479,tensor(0.0006)
0.01150624267756939,0.004902111832052469,51.93748474121094,0.33020657300949097,0.000996005996001,0.9801937706913741,tensor(0.0009)
0.011046282015740871,0.00452452665194869,91.12055969238281,0.3260877728462219,0.000996005996001,0.9797036738060285,tensor(0.0009)
0.010777706280350685,0.004336219746619463,75.63684844970703,0.32207435369491577,0.000995009990004999,0.9792138219691255,tensor(0.0007)
0.010403146967291832,0.004039599560201168,134.58213806152344,0.31817740201950073,0.000995009990004999,0.978724215058141,tensor(0.0009)
0.010207688435912132,0.0039198314771056175,12.71954345703125,0.3143928647041321,0.000995009990004999,0.978234852950612,tensor(0.0010)
0.010211199522018433,0.003996887244284153,73.82857513427734,0.31071561574935913,0.000995009990004999,0.9777457355241367,tensor(0.0008)
0.009778384119272232,0.0036353738978505135,797.2781372070312,0.30715054273605347,0.000995009990004999,0.9772568626563747,tensor(0.0009)
